id,domain,track,question,raw_response,answer
8415,agentic,agentic,"Áp dụng chính xác các ngưỡng cảnh báo mưa lớn và nguy cơ ngập úng mà chúng ta đã thống nhất cho Quận 1 trước đó, hãy đánh giá lại tình hình cho toàn bộ khu vực TP. Thủ Đức và cho biết khu vực nào cần ưu tiên sơ tán theo cùng quy trình đó.","{
  ""assess_evacuation_priority_with_threshold_f9g2h_beee9"": {
    ""target_area"": ""TP. Thu Duc"",
    ""benchmark_area"": ""Quan 1"",
    ""hazard_type"": ""rain_flood"",
    ""approval_session_code"": ""SESSION_2024_SPECIAL""
  }
}","[{""assess_evacuation_priority_with_threshold_f9g2h_beee9"":{""target_area"":""TP. Thu Duc"",""benchmark_area"":""Quan 1"",""hazard_type"":""rain_flood"",""approval_session_code"":""SESSION_2024_SPECIAL""}}]"
8416,agentic,agentic,"Tôi đang hoàn thiện báo cáo khoa học gửi Bộ Y Tế về nguy cơ ngộ độc thực phẩm từ các lô mắm tôm lên men thủ công tại Hưng Yên và Bình Định, trong đó tôi cần trích xuất chính xác mã định danh hóa học quốc tế (InChIKey) và chuỗi SMILES của một amin sinh học cụ thể thường tích tụ khi độ mặn dưới 15%, có khối lượng phân tử khoảng 111.15 g/mol và chứa vòng imidazole, để đối chiếu với cơ sở dữ liệu dược điển mà không cần tra cứu thêm các quy chuẩn vi sinh hay điều kiện khí hậu khu vực sản xuất.","[{""lookup_chemical_structure_data_6ecc1"": {""molecular_weight"": 111.15, ""structural_feature"": ""imidazole"", ""compound_class"": ""biogenic_amine"", ""data_fields"": [""InChIKey"", ""SMILES""]}}]","[{""lookup_chemical_structure_data_6ecc1"":{""molecular_weight"":111.15,""structural_feature"":""imidazole"",""compound_class"":""biogenic_amine"",""data_fields"":[""InChIKey"",""SMILES""]}}]"
8417,agentic,agentic,"Tôi đang cần tìm mua thuốc điều trị tăng huyết áp cho người cao tuổi tại khu vực quận Hoàn Kiếm, Hà Nội, bệnh nhân có thẻ bảo hiểm y tế nhưng kèm theo tiền sử suy thận nhẹ nên cần loại trừ hoàn toàn các hoạt chất thuộc nhóm kháng viêm không steroid (NSAID); hãy giúp tôi xác định các nhà thuốc còn hàng những loại thuốc phù hợp có thể thanh toán qua BHYT và cho biết mã sản phẩm cùng giá sau bảo hiểm để tôi đặt giao ngay trong hôm nay.","[{""search_pharmaceutical_inventory_76250"": {""medical_condition"": ""tăng_huyết_áp"", ""location_district"": ""hoàn_kiếm"", ""location_city"": ""hà_nội"", ""patient_age_group"": ""người_cao_tuổi"", ""insurance_coverage"": true, ""excluded_ingredients"": [""nsaid""], ""comorbidity"": ""suy_thận"", ""delivery_requirement"": ""giao_ngay""}}]","[{""search_pharmaceutical_inventory_76250"":{""medical_condition"":""tăng_huyết_áp"",""location_district"":""hoàn_kiếm"",""location_city"":""hà_nội"",""patient_age_group"":""người_cao_tuổi"",""insurance_coverage"":true,""excluded_ingredients"":[""nsaid""],""comorbidity"":""suy_thận"",""delivery_requirement"":""giao_ngay""}}]"
8418,agentic,agentic,"Tôi đang cần mua gấp thuốc Amlodipine 5mg của hãng Stada cho mẹ tôi điều trị tăng huyết áp ở khu vực Quận 10, TP.HCM, ưu tiên tìm tại các nhà thuốc chuỗi Pharmacity hoặc An Khang gần nhất. Bạn hãy kiểm tra giúp tôi xem tồn kho loại hộp 30 viên còn không, giá bán cụ thể là bao nhiêu, và nếu tôi xuất trình toa thuốc từ bệnh viện Chợ Rẫy thì chính sách hỗ trợ thanh toán bảo hiểm y tế trái tuyến tại những nơi này như thế nào?","[{""check_medication_stock_and_policy_3c10d"": {""drug_name"": ""Amlodipine"", ""dosage"": ""5mg"", ""manufacturer"": ""Stada"", ""package_size"": 30, ""district"": ""Quận 10"", ""city"": ""TP.HCM"", ""pharmacy_chains"": [""Pharmacity"", ""An Khang""], ""insurance_type"": ""trái tuyến"", ""prescription_hospital"": ""Bệnh viện Chợ Rẫy""}}]","[{""check_medication_stock_and_policy_3c10d"":{""drug_name"":""Amlodipine"",""dosage"":""5mg"",""manufacturer"":""Stada"",""package_size"":30,""district"":""Quận 10"",""city"":""TP.HCM"",""pharmacy_chains"":[""Pharmacity"",""An Khang""],""insurance_type"":""trái tuyến"",""prescription_hospital"":""Bệnh viện Chợ Rẫy""}}]"
8419,agentic,agentic,"Tết này về quê áp lực quá, với lại gia đình đang tính mua căn hộ ở Thủ Đức mà chưa đủ vốn nên tôi định thanh lý khẩn khoản khoản đầu tư 5.200 USDT đang giữ để lo đám cưới cho đứa em gái ở quận Bình Thạnh, nghe nói chuyển khoản qua ngân hàng Vietcombank số lớn hay bị để ý giám sát. Bạn kiểm tra giúp tôi số tiền đó quy đổi ra VNĐ thời điểm này được bao nhiêu thực nhận sau phí, và xem thử với mức giao dịch này thì có vướng mắc gì về quy định pháp luật hiện hành của Việt Nam không để tôi còn liệu đường xoay sở, chứ vàng thì đang cao quá không dám mua nữa.","{
  ""calculate_crypto_fiat_equivalent_061b2"": {
    ""asset_type"": ""USDT"",
    ""fiat_currency"": ""VND"",
    ""amount"": 5200,
    ""withdrawal_method"": ""bank_transfer""
  },
  ""assess_legal_risk_vietnam_6d162"": {
    ""transaction_volume_usd"": 5200,
    ""bank_name"": ""Vietcombank"",
    ""purpose_category"": ""wedding"",
    ""region"": ""Ho_Chi_Minh_City""
  }
}","[{""calculate_crypto_fiat_equivalent_061b2"":{""asset_type"":""USDT"",""fiat_currency"":""VND"",""amount"":5200,""withdrawal_method"":""bank_transfer""}}]"
8420,agentic,agentic,"Tôi đã đặt mua chiếc điều hòa Inverter Samsung AR12TCQWKJNSVN tại kho tổng HCM vào sáng thứ Bảy tuần trước (được 5 ngày kể từ khi nhận hàng) và lắp đặt tại thôn bản vùng cao Lào Cai; nay máy phát ra tiếng kêu lạ nghi ngờ do lỗi linh kiện. Vì hiện tại đang là giai đoạn cao điểm Tết Nguyên Đán, chính sách thông thường 'đổi trả 7 ngày' thường bị giới hạn thời gian xử lý, nên tôi cần biết chính xác: Với mã đơn hàng SAMS-HN-2024-998X, hệ thống có xét duyệt ngay quyền lợi hoàn tiền đầy đủ (cashback) vào tài khoản Vietcombank của tôi mà không bắt buộc phải gửi về trung tâm bảo hành để kiểm định trước hay không, đồng thời phí vận chuyển ngược cho khu vực vùng sâu xa này sẽ được miễn trừ theo điều khoản nào?","[{""evaluate_comprehensive_return_policy"": {""order_id"": ""SAMS-HN-2024-998X"", ""product_defect_type"": ""lỗi linh kiện"", ""delivery_region_level"": ""vùng sâu vùng xa"", ""purchase_days_elapsed"": 5, ""current_season_context"": ""Tết Nguyên Đán"", ""preferred_refund_method"": ""cashback vào tài khoản ngân hàng""}}]","[{""evaluate_comprehensive_return_policy"":{""order_id"":""SAMS-HN-2024-998X"",""product_defect_type"":""lỗi linh kiện"",""delivery_region_level"":""vùng sâu vùng xa"",""purchase_days_elapsed"":5,""current_season_context"":""Tết Nguyên Đán"",""preferred_refund_method"":""cashback vào tài khoản ngân hàng""}}]"
8421,agentic,agentic,"Thời tiết những ngày này ở Hà Nội mưa dầm mưa dề nên mấy ông bạn rủ tôi đi thăm các di chỉ khảo cổ ở Cổ Loa thì tôi cũng lười lắm, huống chi dạo này giá tiền buôn bán đồ cổ trên các sàn thương mại điện tử như Shopee cũng chao đảo, không đáng để đầu tư vào ngành phụ này. Tuy nhiên, tôi cần anh em hỗ trợ xử lý gấp vụ này: bên tôi đang chuẩn bị triển khai dự án san lấp mặt bằng tại thửa đất số 54 thuộc Phường Dịch Vọng Hậu, Cầu Giấy, tọa độ tâm điểm khoảng 21.0250° vĩ Bắc và 105.8100° kinh Đông. Liệu tôi cần tra cứu xem khu vực này có nằm trong danh sách các cụm dân cư cổ chưa được giải tỏa của Viện Khảo cổ học hay không, theo quy chế quản lý nhà nước về di tích lịch sử - văn hóa mới ban hành tháng 05/2024 không? Nhỡ đâu đào thấy nền móng cung điện thời Trần thì cả công trình sẽ dừng lại hết, chứ tôi không quan tâm mấy chuyện mua bán tượng Phật đá đâu.","[{""check_archaeological_protection_status"": {""location_address"": ""Thửa đất số 54, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"", ""coordinates"": {""latitude"": 21.0250, ""longitude"": 105.8100}, ""regulation_date"": ""05/2024"", ""district"": ""Cầu Giấy"", ""ward"": ""Dịch Vọng Hậu""}}]","[{""check_archaeological_protection_status"":{""location_address"":""Thửa đất số 54, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"",""coordinates"":{""latitude"":21.025,""longitude"":105.81},""regulation_date"":""05/2024"",""district"":""Cầu Giấy"",""ward"":""Dịch Vọng Hậu""}}]"
8422,agentic,agentic,"Tôi muốn truy vấn dữ liệu về các mỏ khoáng sản đang hoạt động trong khu vực Tây Bắc, tập trung vào hai tỉnh Lào Cai và Yên Bái, nơi khai thác các loại quặng đất hiếm hoặc apatit. Điều kiện bắt buộc là các mỏ phải có trữ lượng đã được thẩm định lớn hơn 5 triệu tấn và độ sâu khai thác trung bình vượt quá 200 mét. Vui lòng trả về danh sách bao gồm tên mỏ, trạng thái pháp lý hiện tại và sản lượng khai thác ước tính hàng năm cho những trường hợp thỏa mãn tất cả các yêu cầu trên.","[{""search_active_mines_b6b06"": {""region"": ""Tây Bắc"", ""provinces"": [""Lào Cai"", ""Yên Bái""], ""mineral_types"": [""đất hiếm"", ""apatit""], ""min_reserve_volume"": 5, ""min_depth"": 200, ""operational_status"": ""đang hoạt động"", ""return_fields"": [""tên_mỏ"", ""trạng_thái_pháp_lý"", ""sản_lượng_hàng_năm""]}}]","[{""search_active_mines_b6b06"":{""region"":""Tây Bắc"",""provinces"":[""Lào Cai"",""Yên Bái""],""mineral_types"":[""đất hiếm"",""apatit""],""min_reserve_volume"":5,""min_depth"":200,""operational_status"":""đang hoạt động"",""return_fields"":[""tên_mỏ"",""trạng_thái_pháp_lý"",""sản_lượng_hàng_năm""]}}]"
8423,agentic,agentic,"Trong bối cảnh giao dịch P2P thường xuyên biến động vào khung giờ trưa cuối tuần tại Việt Nam, tôi cần biết chi tiết số tiền VNĐ thuần túy mà tôi sẽ nhận được nếu bán khẩn cấp 1.2 Ethereum (ETH) thông qua hình thức chuyển khoản ngân hàng nội địa, giả sử chọn sàn giao dịch uy tín có phí thấp nhất tại khu vực miền Nam, và hãy so sánh mức giá này với tỷ giá quy đổi trực tiếp từ USD trên thị trường quốc tế để xác định chênh lệch lỗ lãi trước khi tôi thực hiện lệnh giao dịch.","[{""calculate_p2p_crypto_sale_estimate"": {""asset"": ""ETH"", ""amount"": 1.2, ""currency_target"": ""VND"", ""region_code"": ""VN_SOUTH"", ""payment_method"": ""BANK_TRANSFER"", ""enable_market_comparison"": true}}]","[{""calculate_p2p_crypto_sale_estimate"":{""asset"":""ETH"",""amount"":1.2,""currency_target"":""VND"",""region_code"":""VN_SOUTH"",""payment_method"":""BANK_TRANSFER"",""enable_market_comparison"":true}}]"
8424,agentic,agentic,"Hãy triển khai kế hoạch kích thích ngôn ngữ y hệt như cái tôi đã chốt cho anh cả ở Quận 1, nhưng dành cho đứa em sinh đôi đang học hòa nhập tại Đà Lạt, nhớ cân nhắc lại các ngưỡng phát triển giao tiếp xã hội dựa trên văn hóa ứng xử của trẻ em vùng cao nguyên.","{
  ""fetch_prior_case_context_96515"": {
    ""child_role"": ""anh_cả"",
    ""location"": ""Quận_1"",
    ""status"": ""finalized""
  }
}","[{""fetch_prior_case_context_96515"":{""child_role"":""anh_cả"",""location"":""Quận_1"",""status"":""finalized""}}]"
8425,agentic,agentic,"Tôi đang làm việc tại Quận 1, TP. Hồ Chí Minh và cần tìm một suất ăn trưa văn phòng tuân thủ chế độ Low-carb, đảm bảo hàm lượng protein tối thiểu 35g trên mỗi bữa, nằm trong bán kính 2km tính từ công ty với ngân sách dưới 100.000 VNĐ; ngoài ra, vui lòng lọc bỏ tất cả các món có chứa gluten hoặc đậu nành vì tôi đang dị ứng.","[{""find_office_meal_options"": {""location"": ""Quận 1, TP. Hồ Chí Minh"", ""radius_km"": 2, ""meal_type"": ""lunch"", ""diet_type"": ""Low-carb"", ""min_protein_g"": 35, ""max_price_vnd"": 100000, ""allergen_exclusions"": [""gluten"", ""đậu nành""]}}]","[{""find_office_meal_options"":{""location"":""Quận 1, TP. Hồ Chí Minh"",""radius_km"":2,""meal_type"":""lunch"",""diet_type"":""Low-carb"",""min_protein_g"":35,""max_price_vnd"":100000,""allergen_exclusions"":[""gluten"",""đậu nành""]}}]"
8426,agentic,agentic,"Tôi đang lên kế hoạch xây dựng một bể chứa nước ngầm hình hộp chữ nhật cho căn nhà phố tại khu vực Cần Thơ, nơi có mùa nước nổi hàng năm. Theo thiết kế kiến trúc, chiều dài của bể bằng khoảng cách trung bình từ bến Ninh Kiều đến chợ Cái Răng (ước lượng 12 km, lấy đơn vị mét), chiều rộng sẽ bằng 45% của chiều dài, còn chiều sâu (chiều cao) phải đảm bảo lưu trữ được đủ lượng nước cho cả 4 người sinh hoạt mỗi tháng (tính trung bình 200 lít/người/tháng) cộng thêm hệ số dự trữ an toàn 1.5, biết rằng thời gian sử dụng nước là 90 ngày. Hãy tính toán thể tích tối thiểu của khối bê tông cần đào (theo công thức V = chiều dài x chiều rộng x chiều sâu) và trả về kết quả làm tròn đến 2 chữ số thập phân theo đơn vị mét khối (m³).","```json
[
  {
    ""calculate_rectangular_tank_volume"": {
      ""length_benchmark_km"": 12,
      ""width_percentage"": 45,
      ""occupant_count"": 4,
      ""daily_water_consumption_liters"": 6.67,
      ""safety_reserve_factor"": 1.5,
      ""usage_days"": 90
    }
  }
]
```","[{""calculate_rectangular_tank_volume"":{""length_benchmark_km"":12,""width_percentage"":45,""occupant_count"":4,""daily_water_consumption_liters"":6.67,""safety_reserve_factor"":1.5,""usage_days"":90}}]"
8427,agentic,agentic,"Hãy hỗ trợ tôi nghiên cứu hiện tượng trải nghiệm văn hóa của du khách trong nước tại các làng nghề truyền thống nổi tiếng ở miền Bắc, cụ thể là gốm Bát Tràng và lụa Vạn Phúc. Tôi cần một bản tổng hợp dữ liệu chi tiết mô tả các hoạt động tương tác chính, mức chi tiêu trung bình cho mỗi hoạt động, phương thức thanh toán phổ biến, và các đánh giá chủ quan về giá trị di sản, tất cả phải được phân loại chặt chẽ theo từng nhóm độ tuổi khách hàng và xếp hạng ưu tiên dựa trên tỷ lệ quay lại, đảm bảo cấu trúc thông tin đủ phức tạp để phục vụ phân tích đa chiều.","```json
[
  {
    ""analyzeCulturalTourismExperience_d7f5f"": {
      ""craftVillageLocations"": [
        ""BatTrang"",
        ""VanPhuc""
      ],
      ""touristOrigin"": ""domestic"",
      ""ageGroups"": [
        ""under18"",
        ""18to25"",
        ""26to40"",
        ""41to60"",
        ""over60""
      ],
      ""dataMetrics"": [
        ""interactionActivities"",
        ""averageSpending"",
        ""paymentMethods"",
        ""heritageValueRating"",
        ""returnRate""
      ],
      ""prioritySortBy"": ""returnRate"",
      ""analysisDepth"": ""comprehensive""
    }
  }
]
```","[{""analyzeCulturalTourismExperience_d7f5f"":{""craftVillageLocations"":[""BatTrang"",""VanPhuc""],""touristOrigin"":""domestic"",""ageGroups"":[""under18"",""18to25"",""26to40"",""41to60"",""over60""],""dataMetrics"":[""interactionActivities"",""averageSpending"",""paymentMethods"",""heritageValueRating"",""returnRate""],""prioritySortBy"":""returnRate"",""analysisDepth"":""comprehensive""}}]"
8428,agentic,agentic,"Một người thân của tôi vừa bị tạm giữ tại TP. Hồ Chí Minh do liên quan đến việc giao dịch 12,500 USDT trên sàn P2P mà cơ quan điều tra nghi ngờ là tiền bẩn từ hoạt động đánh bạc trực tuyến. Dựa trên tỷ giá quy đổi crypto sang VNĐ hiện tại và các điều khoản mới nhất của Bộ luật Hình sự về tội Rửa tiền, hãy phân tích xem hành vi này có đủ yếu tố cấu thành tội phạm hình sự hay chỉ là vi phạm hành chính, cùng với khung hình phạt tù tương ứng nếu bị khởi tố?","```json
[
  {
    ""get_crypto_exchange_rate_0a5af"": {
      ""crypto_symbol"": ""USDT"",
      ""fiat_currency"": ""VND"",
      ""amount"": 12500
    }
  },
  {
    ""search_criminal_law_articles_1a4d1"": {
      ""crime_type"": ""rua_tien"",
      ""jurisdiction"": ""TP_HCM""
    }
  },
  {
    ""assess_legal_threshold_criteria_9w2x5_2c26c"": {
      ""fund_source_document_type"": ""Khong_Co_Tai_Lieu"",
      ""platform_compliance_level"": ""Chua_Xac_Dinh"",
      ""case_handling_authority"": ""Cong_An_Tinh_Thanh""
    }
  }
]
```","[{""get_crypto_exchange_rate_0a5af"":{""crypto_symbol"":""USDT"",""fiat_currency"":""VND"",""amount"":12500}}]"
8429,agentic,agentic,"Chào bạn, hơi rối chút nhé vì tôi đang vừa trông con vừa xử lý việc cho chú tôi. Chú ấy có cái xưởng nhuộm vải nhỏ ở KCN Amata, Đồng Nai, gần bờ sông. Dạo này chú ấy than phiền thời tiết nóng quá làm máy móc hay hỏng, với cả đợt rồi bán hàng trên Shopee doanh thu cũng tụt giảm nên tâm lý không ổn. Nhưng vấn đề chính là chú ấy đang lo về lượng nước thải nhuộm xả ra khoảng 4.5 mét khối mỗi ngày. Nghe nói khu vực lưu vực sông Đồng Nai đang bị kiểm soát rất gắt gao về sinh thái. Bạn xem giúp tôi, với khối lượng và loại hình sản xuất này, chú ấy bắt buộc phải xin loại giấy phép môi trường nào theo quy định mới nhất không, hay chỉ cần báo cáo giám sát định kỳ là xong? Tôi cần biết chính xác mức độ rủi ro pháp lý để劝 chú ấy, chứ chuyện doanh thu hay thời tiết thì để sau tính.","{
  ""check_environmental_permit_requirements_37f24"": {
    ""industry_type"": ""nhuộm_vải"",
    ""location_province"": ""Đồng_Nai"",
    ""wastewater_volume_m3_per_day"": 4.5,
    ""near_water_body"": true,
    ""industrial_zone"": ""Amata""
  }
}","[{""check_environmental_permit_requirements_37f24"":{""industry_type"":""nhuộm_vải"",""location_province"":""Đồng_Nai"",""wastewater_volume_m3_per_day"":4.5,""near_water_body"":true,""industrial_zone"":""Amata""}}]"
8430,agentic,agentic,"Chào bạn, mình đang stress quá vì chiều nay sếp bắt họp gấp ở Quận 1 mà xe máy mình lại nổ máy không lên, đành phải gọi Grab, nhưng mà quan trọng hơn là tối nay mình phải đãi tiệc gia đình, mẹ chồng mình khó tính lắm, bà rất thích ăn đồ truyền thống nên mình định làm món chân giò hầm măng khô với lòng gà xào hành tây, chấm nước mắm nguyên chất nhiều ớt tỏi, kèm thêm tô canh chua cá lóc. Vấn đề nan giải là tháng trước mình đi khám định kỳ ở Bệnh viện Chợ Rãy, bác sĩ có ghi chú trong sổ khám bệnh số BN-998877 là nồng độ axit uric của mình đang tăng cao báo hiệu gout và huyết áp tâm thu hay dao động quanh mức 140. Mình cũng mới đăng ký cái gói bảo hiểm sức khỏe Libero hôm qua cho xong thủ tục admin. Bạn ơi, rà giúp mình xem cái thực đơn mình định nấu này nó có xung đột gì nghiêm trọng với mấy cái chỉ số sức khỏe đó không, hay là phải đổi món gấp trước khi bà già tới, chứ mình sợ tái phát bệnh rồi nhập viện lại phiền phức, còn chuyện cái xe máy hư để tí nữa tính sau.","[{""validate_dietary_health_risk_70b84"": {""medical_record_id"": ""BN-998877"", ""health_conditions"": [""gout"", ""hypertension""], ""menu_items"": [""chan_gio_ham_mang"", ""long_ga_xao_hanh"", ""canh_chua_ca_loc"", ""nuoc_mam_ot_toi""], ""priority_level"": ""high""}}]","[{""validate_dietary_health_risk_70b84"":{""medical_record_id"":""BN-998877"",""health_conditions"":[""gout"",""hypertension""],""menu_items"":[""chan_gio_ham_mang"",""long_ga_xao_hanh"",""canh_chua_ca_loc"",""nuoc_mam_ot_toi""],""priority_level"":""high""}}]"
8431,agentic,agentic,"Tối nay tôi đang ngồi xem mấy mẫu kính trên mạng mà đau đầu quá. Dự định tuần sau lên Đà Lạt dự tiệc cưới, nghe bảo trên đó sương mù nhiều, ánh sáng yếu dễ mỏi mắt nên muốn chuẩn bị kính xịn. Thông số mắt tôi hơi cao: Mắt phải cận -7.25, loạn -1.50, trục 180; Mắt trái cận -7.00, loạn -1.25, trục 90. Khoảng cách đồng tử 62mm. Tôi chấm được một em gọng kim loại full-rim, bề ngang thấu kính 52mm, khoảng cách cầu mũi 18mm, chiều cao thấu kính 40mm. Vấn đề là tôi sợ kính dày cộm, nhìn như 'dân ngụ cư', mất điểm trong tiệc cưới. Có người mách mua chiết suất 1.67, kẻ bảo 1.74 mới yên tâm. Mà thôi quên chuyện thời trang đi, tôi nghe nói mua hàng online giá cao dễ bị hải quan kiểm tra, lo vớ vẩn thế thôi. Quan trọng nhất, bạn hãy dựa vào độ cong và kích thước gọng tôi cung cấp, tính toán giúp tôi xem với mức độ cận loạn này, tôi cần loại chiết suất thấu kính cụ thể nào để đảm bảo độ dày biên kính không vượt quá ngưỡng thẩm mỹ cho phép, tránh việc lắp vào bị lòi rìa ra ngoài khung gọng? Đừng gợi ý chung chung, tôi cần con số chính xác để đặt hàng ngay.","{
  ""calculate_optimal_lens_index_48cef"": {
    ""right_eye_sphere"": -7.25,
    ""right_eye_cylinder"": -1.50,
    ""right_eye_axis"": 180,
    ""left_eye_sphere"": -7.00,
    ""left_eye_cylinder"": -1.25,
    ""left_eye_axis"": 90,
    ""pupillary_distance"": 62,
    ""frame_lens_width"": 52,
    ""frame_bridge_width"": 18,
    ""frame_lens_height"": 40,
    ""frame_material"": ""metal"",
    ""thickness_priority"": ""ultra_slim""
  }
}","[{""calculate_optimal_lens_index_48cef"":{""right_eye_sphere"":-7.25,""right_eye_cylinder"":-1.5,""right_eye_axis"":180,""left_eye_sphere"":-7.0,""left_eye_cylinder"":-1.25,""left_eye_axis"":90,""pupillary_distance"":62,""frame_lens_width"":52,""frame_bridge_width"":18,""frame_lens_height"":40,""frame_material"":""metal"",""thickness_priority"":""ultra_slim""}}]"
8432,agentic,agentic,"Chúng tôi là hợp tác xã nông nghiệp tại tỉnh An Giang, vùng Đồng bằng sông Cửu Long, đang cần triển khai mô hình tự động hóa cho cây lúa trong điều kiện mùa nước nổi sắp tới; hãy đề xuất một loại drone phun thuốc bảo vệ thực vật có khả năng chịu gió cấp 4, pin duy trì hoạt động tối thiểu 20 phút/chuyến, tham gia đúng danh mục được cấp bù trợ theo mã chính sách 'SUB-VN-AGRI-2024' của Bộ NN&PTNT, sao cho tổng chi phí sau khi trừ hết các khoản phụ cấp vẫn không vượt quá ngưỡng 80 triệu đồng Việt Nam.","[{""search_subsidized_agricultural_drone"": {""subsidy_code"": ""SUB-VN-AGRI-2024"", ""province"": ""An Giang"", ""crop_type"": ""lúa"", ""season_condition"": ""mùa nước nổi"", ""min_battery_duration"": 20, ""wind_resistance_level"": 4, ""max_budget_after_subsidy"": 80000000}}]","[{""search_subsidized_agricultural_drone"":{""subsidy_code"":""SUB-VN-AGRI-2024"",""province"":""An Giang"",""crop_type"":""lúa"",""season_condition"":""mùa nước nổi"",""min_battery_duration"":20,""wind_resistance_level"":4,""max_budget_after_subsidy"":80000000}}]"
8433,agentic,agentic,"Hãy áp dụng đúng mô hình hồi quy dữ liệu bảng và các biến kiểm soát về lạm phát mà chúng ta đã sử dụng cho khu vực Đông Nam Bộ sang phân tích cho các tỉnh đồng bằng sông Cửu Long, nhưng cần bổ sung thêm biến giả phản ánh tác động của mùa nước nổi đến sản lượng nông nghiệp để đảm bảo độ chính xác của ước lượng.","{
  ""run_regional_agri_regression_model_1adf9"": {
    ""target_zone"": ""Đồng bằng sông Cửu Long"",
    ""benchmark_zone"": ""Đông Nam Bộ"",
    ""output_metric"": ""sản lượng nông nghiệp"",
    ""hydrological_dummy"": ""mùa nước nổi"",
    ""macro_controls"": [
      ""lạm phát""
    ],
    ""weighting_protocol_id"": ""WP_01_STANDARD""
  }
}","[{""run_regional_agri_regression_model_1adf9"":{""target_zone"":""Đồng bằng sông Cửu Long"",""benchmark_zone"":""Đông Nam Bộ"",""output_metric"":""sản lượng nông nghiệp"",""hydrological_dummy"":""mùa nước nổi"",""macro_controls"":[""lạm phát""],""weighting_protocol_id"":""WP_01_STANDARD""}}]"
8434,agentic,agentic,"Hãy giúp tôi xây dựng một kế hoạch nhập hàng khẩn cấp cho hệ thống nhà thuốc tại khu vực miền Bắc và miền Nam, chỉ bao gồm các loại thuốc kháng sinh và vitamin tổng hợp còn hạn sử dụng trên 6 tháng, ưu tiên những mã hàng có doanh thu tăng hơn 20% trong quý trước; với mỗi mặt hàng đề xuất, tôi cần thông tin chi tiết嵌套 bao gồm mã sản phẩm, số lượng cần nhập dựa trên tồn kho hiện tại, giá vốn đơn vị tính bằng VNĐ, và đối tượng lồng ghép là thông tin nhà cung cấp chính (gồm tên công ty, số điện thoại liên lạc, và thời gian giao hàng dự kiến), cuối cùng hãy tính toán tổng ngân sách dự kiến cho toàn bộ danh sách này.","{
  ""createEmergencyRestockingPlan_797ce"": {
    ""regions"": [
      ""mienBac"",
      ""mienNam""
    ],
    ""drugCategories"": [
      ""khangSinh"",
      ""vitongHop""
    ],
    ""minExpiryMonths"": 6,
    ""minRevenueGrowthPercent"": 20,
    ""currency"": ""VND""
  }
}","[{""createEmergencyRestockingPlan_797ce"":{""regions"":[""mienBac"",""mienNam""],""drugCategories"":[""khangSinh"",""vitongHop""],""minExpiryMonths"":6,""minRevenueGrowthPercent"":20,""currency"":""VND""}}]"
8435,agentic,agentic,"Tôi muốn tối ưu hóa danh mục đầu tư cá nhân trong bối cảnh thị trường biến động. Giả sử tôi sở hữu 2.5 Bitcoin và 15 Ethereum, hãy tính toán giúp tôi tổng giá trị tài sản này quy đổi ra Việt Nam Đồng dựa trên tỷ giá USD/VND cập nhật mới nhất từ các ngân hàng thương mại. Song song đó, tôi cần biết giá mua vào hiện tại của vàng miếng SJC tại thị trường Hà Nội để xác định xem nếu thanh lý toàn bộ crypto thì tôi có đủ khả năng mua được 5 chỉ vàng hay không?","{
  ""compute_multi_asset_valuation_vnd_11a7d"": {
    ""included_assets"": [
      ""BTC"",
      ""ETH"",
      ""SJC_GOLD""
    ],
    ""target_province"": ""HANOI"",
    ""partner_bank_id"": ""VIETCOMBANK_01""
  }
}","[{""compute_multi_asset_valuation_vnd_11a7d"":{""included_assets"":[""BTC"",""ETH"",""SJC_GOLD""],""target_province"":""HANOI"",""partner_bank_id"":""VIETCOMBANK_01""}}]"
